model,dataset,ablation,seed,missing_rate,n_windows,test_stride,MAE,RMSE,MAE_T,RMSE_T,MAE_RH,RMSE_RH,MAE_P,RMSE_P,MAE_WS,RMSE_WS
DLinear,beijing_aotizhongxin,full,1,0.2,3448,2,4.41446590423584,8.4522066116333,2.0834169387817383,2.7002909183502197,12.012375831604004,16.19384765625,2.835097551345825,3.900057792663574,0.7269733548164368,1.0081639289855957
DLinear,beijing_aotizhongxin,full,2,0.0,3448,2,4.3538594245910645,8.395482063293457,1.987942099571228,2.6039905548095703,11.880099296569824,16.09421730041504,2.82346773147583,3.888773679733277,0.7239307165145874,1.004647135734558
DLinear,beijing_aotizhongxin,full,2,0.05,3448,2,4.362762928009033,8.407374382019043,1.9928189516067505,2.6089389324188232,11.904142379760742,16.116975784301758,2.827569484710694,3.8931405544281006,0.7265210747718811,1.007811188697815
DLinear,beijing_aotizhongxin,full,2,0.1,3448,2,4.370928764343262,8.417591094970703,1.9989057779312136,2.6154327392578125,11.92538356781006,16.135942459106445,2.8322558403015137,3.8983311653137207,0.7271682620048523,1.0085548162460327
DLinear,beijing_aotizhongxin,full,2,0.2,3448,2,4.390233993530273,8.443265914916992,2.01176381111145,2.626890182495117,11.978805541992188,16.18531608581543,2.8415496349334717,3.907601833343506,0.7288175225257874,1.0102839469909668
DLinear,beijing_aotizhongxin,full,3,0.0,3448,2,4.357109069824219,8.376359939575195,2.015301465988159,2.6326940059661865,11.876840591430664,16.051349639892578,2.8140552043914795,3.882359027862549,0.7222381830215454,1.001985788345337
DLinear,beijing_aotizhongxin,full,3,0.05,3448,2,4.363479137420654,8.381853103637695,2.020690441131592,2.637929677963257,11.89329719543457,16.061115264892578,2.8172802925109863,3.885694980621338,0.7226524353027344,1.0025606155395508
DLinear,beijing_aotizhongxin,full,3,0.1,3448,2,4.369752883911133,8.389420509338379,2.0261964797973633,2.642465353012085,11.907914161682127,16.075119018554688,2.8214573860168457,3.889662504196167,0.7234442234039307,1.0039794445037842
DLinear,beijing_aotizhongxin,full,3,0.2,3448,2,4.392903804779053,8.417869567871094,2.04011869430542,2.6550099849700928,11.97431755065918,16.129985809326172,2.83168363571167,3.899167537689209,0.7254971861839294,1.006520390510559
DLinear,beijing_aotizhongxin,full,4,0.0,3448,2,4.35453462600708,8.383804321289062,1.999314546585083,2.6157662868499756,11.877182006835938,16.068931579589844,2.8197431564331055,3.8852992057800297,0.7219027876853943,1.0021892786026
DLinear,beijing_aotizhongxin,full,4,0.05,3448,2,4.362124443054199,8.394277572631836,2.0021235942840576,2.6183011531829834,11.900728225708008,16.08965492248535,2.822482109069824,3.88810133934021,0.7231661081314087,1.0028831958770752
DLinear,beijing_aotizhongxin,full,4,0.1,3448,2,4.370845317840576,8.405065536499023,2.009932518005371,2.62524151802063,11.922261238098145,16.10995864868164,2.826845645904541,3.892238140106201,0.7243438363075256,1.0041580200195312
DLinear,beijing_aotizhongxin,full,4,0.2,3448,2,4.392857551574707,8.430201530456543,2.0241403579711914,2.639347553253174,11.981526374816896,16.15716552734375,2.836822509765625,3.9027817249298096,0.7289425134658813,1.010561227798462
Informer,beijing_aotizhongxin,full,0,0.0,3448,2,4.872472763061523,8.891162872314453,3.6927430629730225,4.605185031890869,12.245089530944824,16.71868133544922,2.847269058227539,3.810931921005249,0.7047895193099976,0.9827799201011658
Informer,beijing_aotizhongxin,full,0,0.05,3448,2,4.873378276824951,8.890003204345703,3.6888327598571777,4.599385738372803,12.252948760986328,16.718795776367188,2.846147298812866,3.806262969970703,0.7055833339691162,0.9840996861457824
Informer,beijing_aotizhongxin,full,0,0.1,3448,2,4.882282733917236,8.906221389770508,3.693959474563598,4.607086658477783,12.286487579345703,16.751148223876953,2.8432419300079346,3.8065435886383057,0.7054398059844971,0.9834538698196412
Informer,beijing_aotizhongxin,full,0,0.2,3448,2,4.892824172973633,8.9224214553833,3.701495885848999,4.616780757904053,12.306075096130373,16.780214309692383,2.857895851135254,3.818176507949829,0.7058311104774475,0.984742283821106
Informer,beijing_aotizhongxin,full,1,0.0,3448,2,4.818819522857666,8.996460914611816,3.561004161834717,4.614478588104248,12.5004301071167,17.01943588256836,2.5105667114257812,3.435020446777344,0.7032778263092041,0.9955995082855223
Informer,beijing_aotizhongxin,full,1,0.05,3448,2,4.826519012451172,9.015474319458008,3.557720184326172,4.6137285232543945,12.526741981506348,17.057703018188477,2.5173637866973877,3.44508957862854,0.704251229763031,0.9973525404930116
Informer,beijing_aotizhongxin,full,1,0.1,3448,2,4.835976600646973,9.041020393371582,3.5550107955932617,4.609047889709473,12.562020301818848,17.11258316040039,2.5214104652404785,3.4464590549468994,0.7054648995399475,0.9991814494132996
Informer,beijing_aotizhongxin,full,1,0.2,3448,2,4.853271007537842,9.065633773803713,3.5544915199279785,4.609832286834717,12.623409271240234,17.161972045898438,2.529320001602173,3.458289623260498,0.7058605551719666,0.9995991587638856
Informer,beijing_aotizhongxin,full,2,0.0,3448,2,4.991203784942627,9.212797164916992,3.426748752593994,4.388827800750732,12.902446746826172,17.450450897216797,2.937562942504883,3.841113805770874,0.6980528235435486,0.984009325504303
Informer,beijing_aotizhongxin,full,2,0.05,3448,2,4.985661506652832,9.21151638031006,3.4133944511413574,4.365800380706787,12.891362190246582,17.45406150817871,2.939709424972534,3.838773250579834,0.6981818079948425,0.9835917949676514
Informer,beijing_aotizhongxin,full,2,0.1,3448,2,4.994475364685059,9.231488227844238,3.4249022006988525,4.383108615875244,12.917444229125977,17.491958618164062,2.937284469604492,3.838369607925415,0.6982706189155579,0.9839485883712769
Informer,beijing_aotizhongxin,full,2,0.2,3448,2,5.0158586502075195,9.265453338623049,3.4347341060638428,4.395439147949219,12.99124813079834,17.560022354125977,2.937950372695923,3.840503454208374,0.6994979977607727,0.985264539718628
Informer,beijing_aotizhongxin,full,3,0.0,3448,2,4.941882610321045,8.8819580078125,3.973705291748047,4.975512981414795,12.201309204101562,16.58924674987793,2.9136927127838135,3.827603340148926,0.6788243055343628,0.9732694625854492
Informer,beijing_aotizhongxin,full,3,0.05,3448,2,4.950252056121826,8.903236389160156,3.9780967235565186,4.981639862060547,12.232297897338867,16.63300323486328,2.9114561080932617,3.8270628452301025,0.6791562438011169,0.9749413132667542
Informer,beijing_aotizhongxin,full,3,0.1,3448,2,4.947723388671875,8.90038776397705,3.967057704925537,4.972228527069092,12.236985206604004,16.63075065612793,2.907883644104004,3.822726011276245,0.678966224193573,0.9744042158126832
Informer,beijing_aotizhongxin,full,3,0.2,3448,2,4.966899394989014,8.924395561218262,3.974887371063232,4.983170032501221,12.28388500213623,16.67380714416504,2.929227590560913,3.8445675373077393,0.6795992255210876,0.9751143455505372
Informer,beijing_aotizhongxin,full,4,0.0,3448,2,5.051440238952637,8.867280006408691,4.102015495300293,5.064554691314697,12.290178298950195,16.48569679260254,3.126112937927246,4.017209529876709,0.687455952167511,0.974036991596222
Informer,beijing_aotizhongxin,full,4,0.05,3448,2,5.045825481414795,8.859643936157227,4.104527473449707,5.068792343139648,12.270832061767578,16.46956443786621,3.1209030151367188,4.010693073272705,0.6870386004447937,0.973780393600464
Informer,beijing_aotizhongxin,full,4,0.1,3448,2,5.053945064544678,8.873766899108887,4.102406024932861,5.068788051605225,12.301406860351562,16.498525619506836,3.1245625019073486,4.016613483428955,0.6874029636383057,0.9735572338104248
Informer,beijing_aotizhongxin,full,4,0.2,3448,2,5.053660869598389,8.873730659484863,4.099228382110596,5.060452461242676,12.296391487121582,16.499114990234375,3.131840705871582,4.024116039276123,0.6871854662895203,0.9746325016021729
LSTM,beijing_aotizhongxin,full,0,0.0,3448,2,4.326546669006348,8.150861740112305,2.4971861839294434,3.2597711086273193,11.607135772705078,15.55646800994873,2.5189297199249268,3.487318754196167,0.6829322576522827,0.977255403995514
LSTM,beijing_aotizhongxin,full,0,0.05,3448,2,4.328332424163818,8.152693748474121,2.4953296184539795,3.2571752071380615,11.61411190032959,15.56017017364502,2.520652532577514,3.490227699279785,0.6832327246665955,0.977659285068512
LSTM,beijing_aotizhongxin,full,0,0.1,3448,2,4.330998420715332,8.158604621887207,2.493063449859619,3.2552809715270996,11.624892234802246,15.572375297546388,2.522601842880249,3.492755651473999,0.6834352612495422,0.9778932929039
LSTM,beijing_aotizhongxin,full,0,0.2,3448,2,4.335472106933594,8.168746948242188,2.4868721961975098,3.2477378845214844,11.645074844360352,15.59462547302246,2.525289535522461,3.494856834411621,0.6846540570259094,0.9795847535133362
LSTM,beijing_aotizhongxin,full,1,0.0,3448,2,4.386227130889893,8.103497505187988,2.579237937927246,3.357558012008667,11.589940071105955,15.38602352142334,2.680532217025757,3.701251268386841,0.6952021718025208,0.9821038842201232
LSTM,beijing_aotizhongxin,full,1,0.05,3448,2,4.38677453994751,8.105504989624023,2.576371192932129,3.3542308807373047,11.59336757659912,15.390454292297363,2.6817209720611572,3.703233003616333,0.6956377625465393,0.982842206954956
LSTM,beijing_aotizhongxin,full,1,0.1,3448,2,4.389832496643066,8.113836288452148,2.573258876800537,3.350757837295532,11.607653617858888,15.408625602722168,2.6823153495788574,3.703678846359253,0.6960999965667725,0.9832826256752014
LSTM,beijing_aotizhongxin,full,1,0.2,3448,2,4.394200801849365,8.12243366241455,2.56683087348938,3.3429064750671387,11.625814437866213,15.427061080932615,2.687903881072998,3.70932674407959,0.6962512731552124,0.983542501926422
LSTM,beijing_aotizhongxin,full,2,0.0,3448,2,4.306317329406738,8.081618309020996,2.634486675262451,3.400462865829468,11.388754844665527,15.376168251037598,2.51070785522461,3.507619619369507,0.6913183927536011,0.9783515334129332
LSTM,beijing_aotizhongxin,full,2,0.05,3448,2,4.309351921081543,8.088396072387695,2.6325764656066895,3.39836049079895,11.401309967041016,15.390603065490724,2.5118257999420166,3.5087738037109375,0.6916947364807129,0.97858864068985
LSTM,beijing_aotizhongxin,full,2,0.1,3448,2,4.310997486114502,8.09217643737793,2.628985643386841,3.394201278686523,11.40929889678955,15.39883804321289,2.5139646530151367,3.5115456581115723,0.6917421221733093,0.9785260558128356
LSTM,beijing_aotizhongxin,full,2,0.2,3448,2,4.315120220184326,8.099068641662598,2.6200950145721436,3.3838977813720703,11.42781925201416,15.414254188537598,2.5204455852508545,3.5172836780548096,0.6921188235282898,0.9789650440216064
LSTM,beijing_aotizhongxin,full,3,0.0,3448,2,4.323431968688965,8.086908340454102,2.5872204303741455,3.358166217803955,11.480318069458008,15.39260196685791,2.5288472175598145,3.5262198448181152,0.6973453760147095,0.9739506840705872
LSTM,beijing_aotizhongxin,full,3,0.05,3448,2,4.323092460632324,8.086675643920898,2.5856363773345947,3.3563168048858643,11.47783088684082,15.391915321350098,2.531392812728882,3.528820037841797,0.6975076794624329,0.9740528464317322
LSTM,beijing_aotizhongxin,full,3,0.1,3448,2,4.328790664672852,8.0975980758667,2.583294153213501,3.3537769317626953,11.498258590698242,15.414018630981444,2.535684108734131,3.5347065925598145,0.697929859161377,0.9748885035514832
LSTM,beijing_aotizhongxin,full,3,0.2,3448,2,4.336277484893799,8.11233901977539,2.576814651489258,3.346998453140259,11.527647972106934,15.445054054260254,2.5418355464935303,3.5405943393707275,0.6988102197647095,0.9758602976799012
LSTM,beijing_aotizhongxin,full,4,0.0,3448,2,4.371193885803223,8.095385551452637,2.5822622776031494,3.3723628520965576,11.56870460510254,15.384398460388184,2.6409435272216797,3.6226799488067623,0.6928660869598389,0.9822306632995604
LSTM,beijing_aotizhongxin,full,4,0.05,3448,2,4.3712849617004395,8.09420108795166,2.5796713829040527,3.369307279586792,11.569635391235352,15.382051467895508,2.64290714263916,3.6248972415924072,0.6929262280464172,0.9822167158126832
LSTM,beijing_aotizhongxin,full,4,0.1,3448,2,4.3727803230285645,8.096840858459473,2.577421188354492,3.3664345741271973,11.575889587402344,15.387847900390623,2.6443936824798584,3.626391649246216,0.6934168338775635,0.9827996492385864
LSTM,beijing_aotizhongxin,full,4,0.2,3448,2,4.37660026550293,8.103262901306152,2.572061538696289,3.3592238426208496,11.58996868133545,15.40122413635254,2.650364637374878,3.63340163230896,0.6940054893493652,0.9837731719017028
PatchTST,beijing_aotizhongxin,full,0,0.0,3448,2,4.343259811401367,8.323623657226562,2.116691827774048,2.780066967010498,11.981241226196287,15.987760543823242,2.571242332458496,3.5755162239074707,0.7038631439208984,1.0046535730361938
PatchTST,beijing_aotizhongxin,full,0,0.05,3448,2,4.34697961807251,8.328475952148438,2.1221234798431396,2.7853071689605713,11.983766555786133,15.995708465576172,2.576162338256836,3.580502510070801,0.7058655023574829,1.0066884756088257
PatchTST,beijing_aotizhongxin,full,0,0.1,3448,2,4.357679843902588,8.350336074829102,2.1277859210968018,2.7915589809417725,12.01382064819336,16.039047241210938,2.581109523773194,3.5847833156585693,0.7080010771751404,1.0089200735092163
PatchTST,beijing_aotizhongxin,full,0,0.2,3448,2,4.380526542663574,8.377771377563477,2.140747308731079,2.803136825561523,12.074578285217283,16.090045928955078,2.594433069229126,3.6020021438598633,0.7123468518257141,1.0132309198379517
PatchTST,beijing_aotizhongxin,full,1,0.0,3448,2,4.346968650817871,8.314632415771484,2.070628881454468,2.7186620235443115,12.011764526367188,15.97469711303711,2.603444814682007,3.6008124351501465,0.7020339369773865,0.9922286868095398
PatchTST,beijing_aotizhongxin,full,1,0.05,3448,2,4.355235576629639,8.32916259765625,2.0770654678344727,2.7256226539611816,12.033652305603027,16.003000259399414,2.6065499782562256,3.603614091873169,0.7036775946617126,0.9943392276763916
PatchTST,beijing_aotizhongxin,full,1,0.1,3448,2,4.368321895599365,8.359598159790039,2.0843682289123535,2.733847379684448,12.07127285003662,16.063554763793945,2.6114461421966553,3.609065294265747,0.7061997652053833,0.997248649597168
PatchTST,beijing_aotizhongxin,full,1,0.2,3448,2,4.394875526428223,8.409721374511719,2.1005964279174805,2.7510907649993896,12.146392822265623,16.162275314331055,2.6215310096740723,3.619548797607422,0.710979163646698,1.0024563074111938
PatchTST,beijing_aotizhongxin,full,2,0.0,3448,2,4.423739910125732,8.395223617553711,2.2575197219848633,2.9413938522338867,12.237137794494627,16.123788833618164,2.504817008972168,3.5084078311920166,0.6954860687255859,0.9908697009086608
PatchTST,beijing_aotizhongxin,full,2,0.05,3448,2,4.432936191558838,8.407759666442871,2.2634572982788086,2.946180582046509,12.259130477905272,16.147066116333008,2.5115957260131836,3.516676187515259,0.6975635886192322,0.9934777617454528
PatchTST,beijing_aotizhongxin,full,2,0.1,3448,2,4.441107749938965,8.418471336364746,2.2696642875671387,2.9508516788482666,12.27578067779541,16.166582107543945,2.5198557376861572,3.525038242340088,0.6991321444511414,0.9954156875610352
PatchTST,beijing_aotizhongxin,full,2,0.2,3448,2,4.460637092590332,8.445281028747559,2.2833776473999023,2.962970495223999,12.32524299621582,16.217418670654297,2.5319130420684814,3.5370919704437256,0.7020176649093628,0.9981085658073424
PatchTST,beijing_aotizhongxin,full,3,0.0,3448,2,4.412299156188965,8.376826286315918,2.3682398796081543,3.0566797256469727,12.098225593566896,16.076147079467773,2.483914375305176,3.451176881790161,0.698817789554596,0.9942010045051576
PatchTST,beijing_aotizhongxin,full,3,0.05,3448,2,4.420200347900391,8.383609771728516,2.37664532661438,3.065969705581665,12.114563941955566,16.087352752685547,2.4890332221984863,3.456012010574341,0.7005594372749329,0.9962784051895142
PatchTST,beijing_aotizhongxin,full,3,0.1,3448,2,4.428542613983154,8.397961616516113,2.382124900817871,3.0717079639434814,12.134220123291016,16.114974975585938,2.4949820041656494,3.460791826248169,0.7028424143791199,0.9990736842155457
PatchTST,beijing_aotizhongxin,full,3,0.2,3448,2,4.45798921585083,8.442427635192871,2.4022297859191895,3.0936787128448486,12.208023071289062,16.19902229309082,2.5140836238861084,3.4799726009368896,0.7076216340065002,1.004447102546692
PatchTST,beijing_aotizhongxin,full,4,0.0,3448,2,4.321122646331787,8.273226737976074,2.089923858642578,2.7466042041778564,11.930466651916504,15.8844633102417,2.563753128051758,3.5970592498779297,0.7003467679023743,0.9931079745292664
PatchTST,beijing_aotizhongxin,full,4,0.05,3448,2,4.328320503234863,8.285112380981445,2.093097686767578,2.7507078647613525,11.950284957885742,15.907694816589355,2.5680675506591797,3.6005403995513916,0.7018302083015442,0.9936291575431824
PatchTST,beijing_aotizhongxin,full,4,0.1,3448,2,4.3355913162231445,8.29497241973877,2.100348472595215,2.75791072845459,11.965709686279297,15.925764083862305,2.573002576828003,3.6055476665496826,0.7033052444458008,0.9951136708259584
PatchTST,beijing_aotizhongxin,full,4,0.2,3448,2,4.359301567077637,8.326533317565918,2.117117166519165,2.7758402824401855,12.02462387084961,15.984737396240234,2.5859413146972656,3.6197316646575928,0.7095233798027039,1.0025185346603394
TFT,beijing_aotizhongxin,full,0,0.0,3448,2,4.454642295837402,8.1993989944458,2.836836338043213,3.667433977127075,11.781064987182615,15.57369899749756,2.495426654815674,3.4608821868896484,0.7052378058433533,0.976060688495636
TFT,beijing_aotizhongxin,full,0,0.05,3448,2,4.458702564239502,8.209540367126465,2.830796003341675,3.661230325698853,11.800783157348633,15.59571647644043,2.4978206157684326,3.4642839431762695,0.7054103016853333,0.9767061471939088
TFT,beijing_aotizhongxin,full,0,0.1,3448,2,4.464571475982666,8.224316596984863,2.82742977142334,3.6577513217926025,11.825488090515137,15.627750396728516,2.4994683265686035,3.463514566421509,0.7058995962142944,0.9776976704597472
TFT,beijing_aotizhongxin,full,0,0.2,3448,2,4.4779229164123535,8.24779987335205,2.8248202800750732,3.654981851577759,11.872371673583984,15.675248146057127,2.5084784030914307,3.474973440170288,0.7060219645500183,0.9783118963241576
TFT,beijing_aotizhongxin,full,1,0.0,3448,2,4.768396854400635,8.554553985595703,3.0621702671051025,3.885563611984253,12.141514778137209,16.05297088623047,3.17002010345459,4.356044292449951,0.6998825073242188,0.9752023220062256
TFT,beijing_aotizhongxin,full,1,0.05,3448,2,4.771050930023193,8.562920570373535,3.057936668395996,3.880841016769409,12.159210205078123,16.072284698486328,3.167004346847534,4.354565143585205,0.7000560760498047,0.9761691093444824
TFT,beijing_aotizhongxin,full,1,0.1,3448,2,4.7709245681762695,8.569249153137207,3.0533032417297363,3.875624418258667,12.172598838806152,16.091022491455078,3.157592296600342,4.339751720428467,0.7002035975456238,0.9763264656066896
TFT,beijing_aotizhongxin,full,1,0.2,3448,2,4.770480632781982,8.57424545288086,3.0403072834014893,3.8647022247314458,12.182924270629885,16.103118896484375,3.1587226390838623,4.3439178466796875,0.6999690532684326,0.9770969152450562
TFT,beijing_aotizhongxin,full,2,0.0,3448,2,4.5155534744262695,8.303712844848633,2.874164581298828,3.6875345706939697,11.696609497070312,15.71396541595459,2.7804617881774902,3.785006284713745,0.71097731590271,0.9765687584877014
TFT,beijing_aotizhongxin,full,2,0.05,3448,2,4.5221266746521,8.312722206115723,2.8702502250671387,3.6834232807159424,11.720585823059082,15.732366561889648,2.7858333587646484,3.7914516925811768,0.7118367552757263,0.9774242639541626
TFT,beijing_aotizhongxin,full,2,0.1,3448,2,4.5265913009643555,8.320878982543945,2.864548683166504,3.677052974700928,11.740204811096191,15.750314712524414,2.789755582809448,3.7946741580963135,0.7118545174598694,0.977449119091034
TFT,beijing_aotizhongxin,full,2,0.2,3448,2,4.533479690551758,8.33606243133545,2.8497724533081055,3.6617798805236816,11.774375915527344,15.783337593078612,2.7970800399780273,3.805259943008423,0.7126896977424622,0.9784489870071412
TFT,beijing_aotizhongxin,full,3,0.0,3448,2,4.827613353729248,8.517450332641602,2.844137191772461,3.694082260131836,12.29538345336914,15.941862106323242,3.4720242023468018,4.629406452178955,0.6989096999168396,0.9834553599357604
TFT,beijing_aotizhongxin,full,3,0.05,3448,2,4.82914400100708,8.520978927612305,2.841977834701538,3.6919353008270264,12.30296516418457,15.949267387390137,3.4724504947662354,4.631560325622559,0.6991825699806213,0.9836139678955078
TFT,beijing_aotizhongxin,full,3,0.1,3448,2,4.833449840545654,8.529805183410645,2.838966131210327,3.6885123252868657,12.320267677307127,15.967885971069336,3.4748144149780273,4.634982585906982,0.6997550129890442,0.9842630624771118
TFT,beijing_aotizhongxin,full,3,0.2,3448,2,4.842149257659912,8.548229217529297,2.835357427597046,3.683410167694092,12.351892471313477,16.006399154663086,3.4802780151367188,4.641605854034424,0.701069176197052,0.9859423041343688
TFT,beijing_aotizhongxin,full,4,0.0,3448,2,4.816200256347656,8.589747428894043,3.2020952701568604,4.054374694824219,12.488994598388672,16.197284698486328,2.877030849456787,3.921869993209839,0.6966837048530579,0.9818255305290222
TFT,beijing_aotizhongxin,full,4,0.05,3448,2,4.819669246673584,8.597757339477539,3.19630765914917,4.049013614654541,12.502995491027832,16.214229583740234,2.8827388286590576,3.927604913711548,0.6966343522071838,0.9817982316017152
TFT,beijing_aotizhongxin,full,4,0.1,3448,2,4.826520919799805,8.610296249389648,3.194833278656006,4.046644687652588,12.531471252441406,16.24114990234375,2.8830971717834473,3.928585767745972,0.6966819763183594,0.982228457927704
TFT,beijing_aotizhongxin,full,4,0.2,3448,2,4.843343734741211,8.630446434020996,3.194718837738037,4.043942928314209,12.5934476852417,16.28201675415039,2.887765645980835,3.938626289367676,0.6974442005157471,0.9839066863059998
TimesNet,beijing_aotizhongxin,full,0,0.0,3448,2,4.400803565979004,8.169205665588379,2.862774610519409,3.6560311317443848,11.482508659362791,15.474726676940918,2.580448865890503,3.62855076789856,0.6774839758872986,0.9713941216468812
TimesNet,beijing_aotizhongxin,full,0,0.05,3448,2,4.401373386383057,8.170729637145996,2.8567118644714355,3.649181842803955,11.48930835723877,15.479286193847656,2.581898927688598,3.629723310470581,0.6775758862495422,0.9714028239250184
TimesNet,beijing_aotizhongxin,full,0,0.1,3448,2,4.404245376586914,8.176304817199707,2.85276460647583,3.644723653793335,11.502598762512209,15.492011070251465,2.5836617946624756,3.630013942718506,0.6779562830924988,0.971775472164154
TimesNet,beijing_aotizhongxin,full,0,0.2,3448,2,4.407566547393799,8.179073333740234,2.8423564434051514,3.63293981552124,11.518882751464844,15.498656272888184,2.590381383895874,3.6380765438079834,0.6786434650421143,0.9730295538902284
TimesNet,beijing_aotizhongxin,full,1,0.0,3448,2,4.449949264526367,8.265624046325684,2.683197021484375,3.45109486579895,11.746131896972656,15.6985445022583,2.688598155975342,3.7373299598693848,0.6818671822547913,0.9798629879951476
TimesNet,beijing_aotizhongxin,full,1,0.05,3448,2,4.4519195556640625,8.270034790039062,2.679068088531494,3.4461092948913574,11.756895065307615,15.708520889282228,2.6895344257354736,3.738877058029175,0.6821802854537964,0.9805091023445128
TimesNet,beijing_aotizhongxin,full,1,0.1,3448,2,4.456532955169678,8.279644966125488,2.6760621070861816,3.442981481552124,11.773884773254396,15.728713035583496,2.693392038345337,3.741790294647217,0.6827940940856934,0.981099545955658
TimesNet,beijing_aotizhongxin,full,1,0.2,3448,2,4.463136672973633,8.291289329528809,2.6695961952209473,3.4346659183502197,11.800008773803713,15.752720832824709,2.6995749473571777,3.751460552215576,0.6833648085594177,0.981480360031128
TimesNet,beijing_aotizhongxin,full,2,0.0,3448,2,4.440983295440674,8.308533668518066,2.679731845855713,3.46396803855896,11.719347953796388,15.79819107055664,2.678704023361206,3.6848254203796382,0.6861491799354553,0.9833952784538268
TimesNet,beijing_aotizhongxin,full,2,0.05,3448,2,4.443027496337891,8.313705444335938,2.6765401363372803,3.460613250732422,11.72833251953125,15.809134483337402,2.6804189682006836,3.687536239624023,0.6868187785148621,0.9840222001075744
TimesNet,beijing_aotizhongxin,full,2,0.1,3448,2,4.442503452301025,8.312110900878906,2.6722476482391357,3.456463098526001,11.728851318359377,15.80607795715332,2.682124614715576,3.690199613571167,0.6867907643318176,0.9838485717773438
TimesNet,beijing_aotizhongxin,full,2,0.2,3448,2,4.444107532501221,8.314996719360352,2.6601593494415283,3.4432213306427,11.740556716918944,15.81349754333496,2.688352584838867,3.69667911529541,0.6873632669448853,0.9842362403869628
TimesNet,beijing_aotizhongxin,full,3,0.0,3448,2,4.381758213043213,8.300897598266602,2.6379857063293457,3.3981924057006836,11.690945625305176,15.829379081726074,2.5101306438446045,3.5412375926971436,0.6879700422286987,0.9809322357177734
TimesNet,beijing_aotizhongxin,full,3,0.05,3448,2,4.383081912994385,8.301819801330566,2.635552883148194,3.3951058387756348,11.69433879852295,15.830849647521973,2.514230251312256,3.5462753772735596,0.6882067918777466,0.9809606075286864
TimesNet,beijing_aotizhongxin,full,3,0.1,3448,2,4.389555931091309,8.316385269165039,2.6335880756378174,3.392796277999878,11.71981143951416,15.861199378967283,2.516289710998535,3.5491912364959717,0.6885332465171814,0.9816177487373352
TimesNet,beijing_aotizhongxin,full,3,0.2,3448,2,4.39867639541626,8.331936836242676,2.6304001808166504,3.3888046741485596,11.75123405456543,15.89291286468506,2.5236103534698486,3.556715965270996,0.6894628405570984,0.982748568058014
TimesNet,beijing_aotizhongxin,full,4,0.0,3448,2,4.457939147949219,8.331136703491211,2.704599142074585,3.5312659740448,11.804879188537598,15.827958106994627,2.6369996070861816,3.698398351669311,0.6852790117263794,0.9793465733528136
