model,dataset,ablation,seed,missing_rate,params,train_time_s,infer_time_s,best_val,epochs_run,seq_len,pred_len,d_model,n_layers,lr,lambda_ent,MAE,RMSE,MSE,SMAPE,R2,MAE_T,RMSE_T,MAE_RH,RMSE_RH,MAPE_RH,MAE_P,RMSE_P,MAPE_P,MAE_WS,RMSE_WS,MAE_h1,RMSE_h1,MAE_h6,RMSE_h6,MAE_h12,RMSE_h12,MAE_h24,RMSE_h24,CLS_ACC,CLS_P,CLS_R,CLS_F1,CLS_AUC,CLS_AP,CLS_POSRATE,norm_variant,width,bl_d_model,bl_d_ff
Autoformer,beijing_aotizhongxin,full,0,0.0,2674706.0,333.3,6.22,0.2385025180068943,9.0,96.0,24.0,256.0,2.0,0.0005,0.0,5.452760696411133,9.627448081970217,92.68775177001952,30.45779228210449,0.5304489135742188,3.002226591110229,3.8653645515441895,14.060989379882812,18.092199325561523,34.22063446044922,4.001982688903809,5.233118057250977,0.3944957256317138,0.7458440065383911,1.047229528427124,4.593961238861084,8.069554328918457,5.016043186187744,8.8140230178833,5.512857913970947,9.708563804626465,6.1554951667785645,10.736601829528809,0.7118987188784143,0.3761988877984952,0.9999652198107958,0.5467164874449737,0.960786498148622,0.8224392121712524,0.1737490935460478,off,default,,
Autoformer,beijing_aotizhongxin,full,1,0.0,2674706.0,332.5,6.23,0.241517039880944,9.0,96.0,24.0,256.0,2.0,0.0005,0.0,5.516001224517822,9.701128005981444,94.11188507080078,30.632230758666992,0.5323004722595215,3.2445759773254395,4.122345924377441,14.079923629760742,18.19021797180176,34.33137512207031,4.005862236022949,5.244527339935303,0.3948659300804138,0.7336421608924866,1.0318317413330078,4.709624290466309,8.138202667236328,5.038164138793945,8.865920066833496,5.586299419403076,9.83216667175293,6.311830997467041,10.892316818237305,0.7191745226009185,0.3821702642673795,0.9994087367835282,0.5529098238423721,0.9607349440883276,0.8067257233270655,0.1737490935460478,off,default,,
Autoformer,beijing_aotizhongxin,full,2,0.0,2674706.0,369.8,6.24,0.2478733847881792,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,5.42678165435791,9.517293930053713,90.57888793945312,31.009531021118164,0.5376580953598022,3.357750177383423,4.335646629333496,13.708306312561035,17.777721405029297,33.8598747253418,3.913257598876953,5.138386249542236,0.3859141767024994,0.7278093695640564,1.0330945253372192,4.525747299194336,7.764599800109863,4.888857364654541,8.54403305053711,5.475397109985352,9.518129348754885,6.177883625030518,11.019729614257812,0.7274595117234711,0.3893041900273557,0.9998260990539788,0.5604031424839659,0.9608742603323556,0.8173308654501922,0.1737490935460478,off,default,,
Autoformer,beijing_aotizhongxin,full,3,0.0,2674706.0,369.6,6.29,0.2408816276537763,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,5.438650608062744,9.505053520202637,90.3460464477539,30.460102081298828,0.5497769117355347,3.219785213470459,4.128724098205566,13.895408630371094,17.803922653198242,34.42372131347656,3.9223830699920654,5.131655693054199,0.3865940570831299,0.7170242667198181,1.01204252243042,4.711918830871582,8.022196769714355,5.025729656219482,8.712520599365234,5.471491813659668,9.520118713378906,6.2380805015563965,10.99818992614746,0.7302695189751027,0.39162356537522,0.9980870895937674,0.5625263405502358,0.9624910541643564,0.820685400581533,0.1737490935460478,off,default,,
Autoformer,beijing_aotizhongxin,full,4,0.0,2674706.0,369.7,6.24,0.243344669369142,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,5.471961975097656,9.401843070983888,88.3946533203125,31.14867210388184,0.5470461845397949,3.578620433807373,4.523061275482178,13.623013496398926,17.4779052734375,33.007606506347656,3.946800708770752,5.158663272857666,0.3890662789344787,0.7394146919250488,1.0156368017196655,4.482053756713867,7.522937774658203,4.985705852508545,8.488088607788086,5.511658191680908,9.416515350341797,6.176746845245361,10.849366188049316,0.7369108049311095,0.3977395346263453,0.9999652198107958,0.5691126110968151,0.9608597132602849,0.8178285877137049,0.1737490935460478,off,default,,
TFT,beijing_aotizhongxin,full,0,0.0,3540960.0,432.1,6.24,0.1857336743157065,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.453016757965088,8.19558048248291,67.16753387451172,28.07154655456543,0.6350737810134888,2.8358137607574463,3.666679859161377,11.776448249816896,15.566656112670898,27.114940643310547,2.4945273399353027,3.457182168960572,0.2457711398601532,0.7052813172340393,0.9760279655456544,3.004060745239258,5.353914737701416,3.810685157775879,7.030818462371826,4.543992042541504,8.368648529052734,5.39143705368042,9.601068496704102,0.7269216823785352,0.3888505700490932,1.0,0.5599602699307645,0.9701049904144164,0.8597637302811351,0.1737490935460478,off,default,,
TFT,beijing_aotizhongxin,full,1,0.0,3540960.0,431.4,6.19,0.1964226211766278,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.768423080444336,8.555381774902344,73.19454956054688,28.804502487182617,0.610977828502655,3.0619373321533203,3.88544225692749,12.139089584350586,16.053627014160156,27.106189727783203,3.1728675365448,4.360264301300049,0.3123522698879242,0.6997978687286377,0.975036323070526,3.320535659790039,5.640007972717285,4.184515953063965,7.393013000488281,4.8993682861328125,8.775687217712402,5.730279445648193,10.042712211608888,0.7309584239787286,0.3923955618031198,1.0,0.5636265621171281,0.9652844362985826,0.8320267932368964,0.1737490935460478,off,default,,
TFT,beijing_aotizhongxin,full,2,0.0,3540960.0,431.5,6.24,0.1835050789926972,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.515315532684326,8.302329063415527,68.92866516113281,27.869384765625,0.6275020837783813,2.875661611557007,3.688618659973145,11.691824913024902,15.710410118103027,29.28842544555664,2.7827327251434326,3.7865593433380127,0.2743774056434631,0.7110428214073181,0.976612150669098,3.076364040374756,5.289525508880615,3.920553207397461,7.128603458404541,4.653677940368652,8.516845703125,5.39831018447876,9.798057556152344,0.72595479816292,0.3880109580167609,1.0,0.5590891855366397,0.971734678389538,0.8604994792890222,0.1737490935460478,off,default,,
TFT,beijing_aotizhongxin,full,3,0.0,3540960.0,388.9,5.96,0.1989487650333198,9.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.826897621154785,8.514898300170898,72.50349426269531,28.39311981201172,0.6063407063484192,2.84363341331482,3.693105459213257,12.293070793151855,15.93675422668457,28.66761016845703,3.4720585346221924,4.629019737243652,0.3420770764350891,0.6988271474838257,0.9832828640937804,3.6800637245178223,6.23441743850708,4.327061653137207,7.561141014099121,4.89675760269165,8.663320541381836,5.640528202056885,9.7777738571167,0.725821851583273,0.3878957948275164,1.0,0.5589696233292831,0.9633705917000498,0.8278839320671187,0.1737490935460478,off,default,,
TFT,beijing_aotizhongxin,full,4,0.0,3540960.0,439.3,6.25,0.1949833658748508,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.81538200378418,8.586936950683594,73.73548126220703,28.771669387817383,0.6116084456443787,3.201571226119995,4.053962230682373,12.482672691345217,16.189552307128906,28.541683197021484,2.881043672561645,3.9296600818634033,0.2837706804275512,0.6962384581565857,0.9815360903739928,3.4316108226776123,5.901515960693359,4.158710479736328,7.424463272094727,4.930495262145996,8.761951446533203,5.71228551864624,9.9512300491333,0.7296773023930384,0.3912635231679934,1.0,0.5624578185979635,0.9688329387244006,0.8464642757820998,0.1737490935460478,off,default,,
TimesNet,beijing_aotizhongxin,full,0,0.0,1186378.0,435.7,4.99,0.1833602815452915,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.399256706237793,8.16474723815918,66.66309356689453,27.73811721801757,0.636101245880127,2.861080408096313,3.65378475189209,11.47715187072754,15.4660062789917,26.89494514465332,2.5813686847686768,3.62788462638855,0.2541992962360382,0.6774210333824158,0.9712429642677308,2.815223932266236,4.917468547821045,3.781934976577759,6.994403839111328,4.545453071594238,8.375628471374512,5.339335918426514,9.706018447875977,0.7292603335750544,0.3908964842156783,1.0,0.5620784704709402,0.970869986435014,0.8519553792616027,0.1737490935460478,off,default,,
TimesNet,beijing_aotizhongxin,full,1,0.0,1186378.0,378.8,5.0,0.1817680687143417,9.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.4514689445495605,8.26809310913086,68.36135864257812,27.543262481689453,0.6299123764038086,2.683876276016236,3.451954841613769,11.75002384185791,15.703457832336426,27.5728759765625,2.690170764923096,3.7378251552581774,0.2649979591369629,0.6818071603775024,0.9795024394989014,2.9982895851135254,5.368524074554443,3.871328830718994,7.134590148925781,4.528800487518311,8.402928352355957,5.469146728515625,9.798166275024414,0.7250664732898235,0.3872427540135761,1.0,0.5582912621359223,0.9705224586320672,0.8443911697678758,0.1737490935460478,off,default,,
TimesNet,beijing_aotizhongxin,full,2,0.0,1186378.0,380.1,5.07,0.1791682555228867,9.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.441146373748779,8.309541702270508,69.04847717285156,27.30301856994629,0.6275232434272766,2.6797850131988525,3.464484453201294,11.719159126281738,15.799630165100098,27.778928756713867,2.679199457168579,3.687245607376098,0.2638952434062958,0.6864435076713562,0.9834385514259338,2.8756356239318848,5.12752103805542,3.847511291503906,7.200814723968506,4.553545475006104,8.486716270446777,5.387672424316406,9.801505088806152,0.7105209088711627,0.3750831648294305,1.0,0.5455425161516787,0.971582688927103,0.855099365460106,0.1737490935460478,off,default,,
TimesNet,beijing_aotizhongxin,full,3,0.0,1186378.0,487.6,5.07,0.1790344613665566,11.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.38035774230957,8.296577453613281,68.83319091796875,27.292951583862305,0.6315179467201233,2.638963460922241,3.399009943008423,11.686379432678224,15.820636749267578,28.562885284423828,2.508168458938598,3.539149284362793,0.2469955086708068,0.6879161596298218,0.9804980754852296,2.6300270557403564,4.656743049621582,3.678832292556762,6.9836955070495605,4.536895275115967,8.568735122680664,5.317941188812256,9.746352195739746,0.7243171380227218,0.3865971064379067,1.0,0.557619952678329,0.9735654915439717,0.8652759735149601,0.1737490935460478,off,default,,
TimesNet,beijing_aotizhongxin,full,4,0.0,1186378.0,385.0,5.01,0.1789453035351939,9.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.457533836364746,8.32751750946045,69.34754943847656,27.42379379272461,0.6281352043151855,2.7046539783477783,3.531249761581421,11.80146312713623,15.82046604156494,28.06195831298828,2.63874888420105,3.697902202606201,0.2598747611045837,0.6852704286575317,0.9791933298110962,2.881662368774414,5.233882904052734,3.8230717182159424,7.187170028686523,4.544478416442871,8.476634979248047,5.424070358276367,9.803898811340332,0.7121102248005802,0.3763744894753377,1.0,0.5469070988358822,0.9714950260768188,0.856884235760823,0.1737490935460478,off,default,,
Crossformer,beijing_aotizhongxin,full,0,0.0,1694628.0,636.0,4.77,0.1744053284300792,11.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.35306978225708,8.118216514587402,65.90544128417969,27.730262756347656,0.6578512191772461,3.1229851245880127,3.982043504714966,11.369830131530762,15.392457008361816,28.33455467224121,2.27093243598938,3.15850830078125,0.2237331867218017,0.6485341191291809,0.928013563156128,2.2320432662963867,3.759466648101807,3.8359375,7.065056324005127,4.518184185028076,8.4088716506958,5.307395458221436,9.46968936920166,0.7487370074933527,0.4088097709402681,1.0,0.5803619187953534,0.976749760722636,0.8895254928810711,0.1737490935460478,off,default,,
Crossformer,beijing_aotizhongxin,full,1,0.0,1694628.0,905.5,4.88,0.1765343124777791,16.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.329830646514893,8.193702697753906,67.13675689697266,28.179845809936523,0.6414514780044556,3.368088722229004,4.164215087890625,11.050997734069824,15.488093376159668,27.903854370117188,2.248819589614868,3.226602554321289,0.221363753080368,0.6514109373092651,0.9562248587608336,2.284210205078125,3.671624660491944,3.669261693954468,6.780459880828857,4.502111911773682,8.509628295898438,5.36531925201416,9.93461799621582,0.7455765047135605,0.4057788944723618,0.9998260990539788,0.5772721796056066,0.9752815103345288,0.8792056598012579,0.1737490935460478,off,default,,
Crossformer,beijing_aotizhongxin,full,2,0.0,1694628.0,600.0,4.53,0.1719027865124832,11.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.210739135742188,7.838041305541992,61.43489074707031,27.169788360595703,0.6650685667991638,2.9729936122894287,3.742992401123047,11.070307731628418,14.882197380065918,26.89852333068848,2.148421287536621,3.061155319213867,0.2116465270519256,0.6512358784675598,0.9375962018966676,2.052969455718994,3.470398664474488,3.5424745082855225,6.58445405960083,4.438625812530518,8.2504243850708,5.225689888000488,9.269097328186035,0.757771331883007,0.4176884188506014,1.0,0.5892527769807763,0.9778069315219894,0.8944940738785307,0.1737490935460478,off,default,,
Crossformer,beijing_aotizhongxin,full,3,0.0,1694628.0,742.5,4.72,0.1669095952425659,13.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.121750354766846,7.805984973907471,60.93339920043945,27.14649772644043,0.6665126085281372,2.93682861328125,3.677371025085449,10.72033977508545,14.819062232971191,26.33034896850586,2.182934761047364,3.119215488433838,0.214869737625122,0.6468960642814636,0.9362091422080994,2.0505118370056152,3.4545907974243164,3.5346779823303223,6.6505327224731445,4.315552234649658,8.086339950561523,5.175332069396973,9.4305419921875,0.7480178873579889,0.4081192334989354,1.0,0.5796657325457149,0.976568923859839,0.890280056711036,0.1737490935460478,off,default,,
Crossformer,beijing_aotizhongxin,full,4,0.0,1694628.0,802.8,4.63,0.1705413783348025,15.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.219572067260742,8.055079460144043,64.88430786132812,27.31448745727539,0.6561559438705444,2.8124489784240723,3.602434635162353,11.226656913757324,15.355609893798828,26.52231788635254,2.185572862625122,3.141854763031006,0.2150869071483612,0.6536078453063965,0.9453518986701964,2.003610134124756,3.4601845741271973,3.4916439056396484,6.638617992401123,4.402997016906738,8.442394256591797,5.329802513122559,9.66706371307373,0.7330795262267343,0.394284303776638,1.0,0.5655723193736846,0.9773614334653252,0.8926816366641209,0.1737490935460478,off,default,,
XAI-MeteoFormer,beijing_aotizhongxin,no_revin,0,0.0,1892219.0,229.3,3.2,0.1590210443705206,16.0,96.0,24.0,256.0,2.0,0.0005,0.01,4.188625335693359,8.260855674743652,68.24173736572266,26.52281188964844,0.6598712205886841,2.060049772262573,2.6960785388946533,11.746868133544922,15.960321426391602,27.72406005859375,2.2811920642852783,3.175980806350708,0.2247096449136734,0.6663928627967834,0.937786102294922,2.012634038925171,3.7066304683685294,3.557393789291382,6.925715923309326,4.405010223388672,8.656913757324219,5.189785480499268,9.755741119384766,0.8957396664249456,0.6294378531709404,0.9724193099610462,0.7642098645638299,0.9747997138512896,0.8743601755940705,0.1737490935460478,off,default,,
XAI-MeteoFormer,beijing_aotizhongxin,no_revin,1,0.0,1892219.0,303.2,3.18,0.1576750565409343,21.0,96.0,24.0,256.0,2.0,0.0005,0.01,4.188346862792969,8.236849784851074,67.84568786621094,26.97481155395508,0.6595627665519714,2.071371793746948,2.629425048828125,11.774564743041992,15.934842109680176,27.86673927307129,2.245107889175415,3.1081314086914062,0.2214058339595794,0.6623412370681763,0.9429863095283508,1.884510397911072,3.512184381484986,3.447458982467652,6.811384677886963,4.384128093719482,8.45970344543457,5.249899387359619,9.880104064941406,0.9247703649987914,0.7224693649190798,0.9207011686143572,0.8096279418286361,0.9764027640547536,0.8871378711822151,0.1737490935460478,off,default,,
XAI-MeteoFormer,beijing_aotizhongxin,no_revin,2,0.0,1892219.0,260.0,3.2,0.1597035905675688,18.0,96.0,24.0,256.0,2.0,0.0005,0.01,4.1526641845703125,8.196582794189453,67.18396759033203,26.91103744506836,0.6614561676979065,2.02210021018982,2.6380209922790527,11.709671020507812,15.849165916442873,26.932796478271484,2.219868898391724,3.113718748092652,0.2187375277280807,0.6590189337730408,0.9409759640693665,1.6856619119644165,3.299386739730835,3.4289846420288086,6.788190841674805,4.343175888061523,8.342079162597656,5.3066606521606445,9.97175121307373,0.8887962291515591,0.6131790744466801,0.975132164718976,0.7529136903163435,0.9757460240694292,0.8814708356161918,0.1737490935460478,off,default,,
XAI-MeteoFormer,beijing_aotizhongxin,no_revin,3,0.0,1892219.0,303.6,3.22,0.1594341710926967,21.0,96.0,24.0,256.0,2.0,0.0005,0.01,4.113217353820801,8.245290756225586,67.98481750488281,26.536386489868164,0.6569384336471558,1.970464110374451,2.5646860599517822,11.577861785888672,15.961660385131836,27.51851463317871,2.234100341796875,3.112126588821411,0.2202250063419342,0.6704416275024414,0.9495657086372375,1.7304401397705078,3.3714029788970947,3.3639519214630127,6.685825347900391,4.352476119995117,8.582586288452148,5.165927410125732,9.717293739318848,0.907251631617114,0.6613928623031354,0.9552378964941568,0.781610176726714,0.9744195961553408,0.8742316638197054,0.1737490935460478,off,default,,
XAI-MeteoFormer,beijing_aotizhongxin,no_revin,4,0.0,1892219.0,303.5,3.19,0.1601346389035542,21.0,96.0,24.0,256.0,2.0,0.0005,0.01,4.109862804412842,8.139829635620117,66.25682830810547,26.521488189697266,0.6552916765213013,1.969870448112488,2.5926969051361084,11.531360626220703,15.731316566467283,27.488527297973633,2.2636942863464355,3.1480863094329834,0.2230560481548309,0.674528956413269,0.9594438076019288,1.8969318866729736,3.54568862915039,3.4410312175750732,6.907730579376221,4.264841079711914,8.346565246582031,5.124127388000488,9.616223335266112,0.9112098138747884,0.67609409053333,0.9386825264329438,0.7860377743152132,0.974711801204725,0.8808015029427007,0.1737490935460478,off,default,,
Crossformer,jena,full,0,0.0,10608420.0,911.0,8.97,0.1502900699797483,14.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.14394211769104,5.2019219398498535,27.05998992919922,22.64963150024414,0.6785923838615417,2.611106634140014,3.194211006164551,6.9872355461120605,9.320083618164062,10.217828750610352,2.1380765438079834,3.120190143585205,0.2160812318325042,0.8393490314483643,1.1989225149154663,1.505604863166809,2.267310857772827,2.628035545349121,4.480627059936523,3.2824769020080566,5.37087345123291,3.9267611503601074,6.159481525421143,0.7748807640686416,0.242587736990722,0.9984227784003652,0.3903353265234923,0.97794609037852,0.7759484816728461,0.0721796807592752,off,256x1024,256.0,1024.0
